;x1;x2;x3;u;f1;f2
1;0.00887053681401309;-0.004319433993508609;0.009007749779270024;0.09983341664682815;0.0;0.0
2;0.1010099001778209;-0.00021512018636179239;-0.00962072554245503;0.19866933079506122;0.0;0.0
3;0.2940271231586001;0.020009446752432304;-0.011908720757553058;0.2955202066613396;0.0;0.0
4;0.5147433805092272;0.03984436711214717;0.0034551457830489483;0.3894183423086505;0.0;0.0
5;0.8036056111237215;0.08318681665250409;0.00992674958708115;0.479425538604203;0.0;0.0
6;1.1058805642078011;0.14556398898772502;0.0006596452243387025;0.5646424733950355;0.0;0.0
7;1.428639918054044;0.23811601329198723;0.023598693681693546;0.6442176872376911;0.0;0.0
8;1.7552846177128667;0.32303034029257527;0.04194127580105873;0.7173560908995228;0.0;0.0
9;2.0781698887855105;0.4285061944767073;0.062787060704558;0.7833269096274834;0.0;0.0
10;2.4000370082259512;0.5410460290342527;0.09381074510668733;0.8414709848078965;0.0;0.0
11;2.7181520013354907;0.6775445855397223;0.13260401797564758;0.8912073600614354;0.0;0.0
12;3.012135067266699;0.8077083393305556;0.1699085438746516;0.9320390859672264;0.0;0.0
13;3.2583090147635305;0.924951709573244;0.2327487814961443;0.963558185417193;0.0;0.0
14;3.4945211435670407;1.0254465344724435;0.29732462398308035;0.9854497299884603;0.0;0.0
15;3.6781427004190106;1.139489737504498;0.35167862990382875;0.9974949866040544;0.0;0.0
16;3.8131053630132246;1.2401083266226922;0.3921579706829606;0.9995736030415051;0.0;0.0
17;3.9387020819142395;1.3432117846973657;0.4299254840900261;0.9916648104524686;0.0;0.0
18;3.986240106009502;1.4130636727109673;0.4820876000102163;0.9738476308781951;0.0;0.0
19;4.035607002482869;1.4799755008697326;0.5466976310157683;0.9463000876874145;0.0;0.0
20;4.022495803708311;1.5240385521416093;0.5611273927950161;0.9092974268256817;0.0;0.0
21;3.9840174726451405;1.5481930150841055;0.5927670195771152;0.8632093666488737;0.0;0.0
22;3.8890307254761605;1.5741773834107242;0.6305074415932007;0.8084964038195901;0.0;0.0
23;3.7730399349264028;1.6009666161650489;0.6631267885192602;0.74570521217672;0.0;0.0
24;3.5939574795980067;1.6012113638425236;0.6970073065503084;0.6754631805511506;0.0;0.0
25;3.377991837537516;1.5641972489365599;0.7152600137369667;0.5984721441039565;0.0;0.0
26;3.133270231949705;1.517743663050399;0.7242137107680188;0.5155013718214642;0.0;0.0
27;2.8752435198324653;1.4527696322415555;0.7342692768739201;0.4273798802338298;0.0;0.0
28;2.5905584834468574;1.357530872335535;0.7269823162860372;0.33498815015590466;0.0;0.0
29;2.2828133149969325;1.276980205011176;0.7195933453876839;0.23924932921398198;0.0;0.0
30;1.942860581126278;1.1812087012319885;0.7079833116895287;0.1411200080598672;0.0;0.0
31;1.5791142878648525;1.0719792734836635;0.6956191540623499;0.04158066243329049;0.0;0.0
32;1.1844965940122183;0.9418409980719948;0.6532182248986261;-0.058374143427580086;0.0;0.0
33;0.7801209256111625;0.7979552946081089;0.615985837570084;-0.15774569414324865;0.0;0.0
34;0.39886727460851235;0.6743291585325178;0.580702751572461;-0.25554110202683167;0.0;0.0
35;0.005730003567186448;0.5147786129671552;0.5471621313031054;-0.35078322768961984;0.0;0.0
36;-0.4171125035411393;0.34278229858421005;0.49192345000655335;-0.44252044329485246;0.0;0.0
37;-0.8162436111309405;0.17687897686680792;0.4346478645762808;-0.5298361409084934;0.0;0.0
38;-1.1981915975765247;0.018882670030772597;0.3720365072089604;-0.6118578909427193;0.0;0.0
39;-1.5683573264595714;-0.14588593993895313;0.29512919164955054;-0.6877661591839741;0.0;0.0
40;-1.9205438477210142;-0.30098144980733965;0.2159403553037361;-0.7568024953079282;0.0;0.0
41;-2.2591116607213415;-0.4599023726886261;0.12858685232697425;-0.8182771110644108;0.0;0.0
42;-2.600597454785896;-0.6138791221523243;0.06585198897297881;-0.8715757724135882;0.0;0.0
43;-2.887052302581;-0.7463453322889841;-0.019959141501249944;-0.9161659367494549;0.0;0.0
44;-3.1623303758824877;-0.8788222484590043;-0.08410609504031458;-0.951602073889516;0.0;0.0
45;-3.3921563662882424;-0.9998345844712538;-0.15698878437831731;-0.977530117665097;0.0;0.0
46;-3.605960910494783;-1.1302307985470939;-0.22721869849967796;-0.9936910036334645;0.0;0.0
47;-3.758573254071733;-1.2331341564417415;-0.29542120178240727;-0.9999232575641008;0.0;0.0
48;-3.876247397800138;-1.3172745210141261;-0.3619571533644401;-0.9961646088358406;0.0;0.0
49;-3.965947518782202;-1.4101115710222218;-0.43702577593938524;-0.9824526126243325;0.0;0.0
50;-3.999936138155924;-1.4790140580799842;-0.48335882966489374;-0.9589242746631385;0.0;0.0
51;-4.0180873313833665;-1.5209844517275035;-0.5311780845308842;-0.9258146823277321;0.0;0.0
52;-3.983449389244309;-1.5877396726684838;-0.5773278907035061;-0.8834546557201531;0.0;0.0
53;-3.9149109581150814;-1.6022550381480056;-0.6181812260801771;-0.8322674422239008;0.0;0.0
54;-3.798816645002395;-1.6256053944311548;-0.6581768842693804;-0.7727644875559871;0.0;0.0
55;-3.657766158833999;-1.613084754434147;-0.6882931104747191;-0.7055403255703919;0.0;0.0
56;-3.4793898621390116;-1.5893994994791896;-0.7159587315955608;-0.6312666378723208;0.0;0.0
57;-3.2550314480899813;-1.557198857776074;-0.7308909970414478;-0.5506855425976376;0.0;0.0
58;-3.009462696478321;-1.483206536908309;-0.7367338526408903;-0.4646021794137566;0.0;0.0
59;-2.7328974308145053;-1.411951271872802;-0.7292290144736772;-0.373876664830236;0.0;0.0
60;-2.42566209773033;-1.3280135240738873;-0.7125541159317189;-0.27941549819892586;0.0;0.0
61;-2.076597889727808;-1.2273549208712051;-0.7027146344989953;-0.18216250427209502;0.0;0.0
62;-1.7066642771269678;-1.1041915355635832;-0.7027886395898034;-0.0830894028174964;0.0;0.0
63;-1.3420318233236785;-0.9911575209492146;-0.6732249813286781;0.0168139004843506;0.0;0.0
64;-0.9378500152927884;-0.840384790522106;-0.6462860903920222;0.11654920485049364;0.0;0.0
65;-0.5508500253080812;-0.7005816171117671;-0.5807094017767459;0.21511998808781552;0.0;0.0
66;-0.15346185842119342;-0.542650013118084;-0.5414812277041385;0.3115413635133787;0.0;0.0
67;0.24481163752205076;-0.39379276469023783;-0.4596864859550224;0.4048499206165983;0.0;0.0
68;0.6418803561961212;-0.2382385556771968;-0.40943880945213174;0.49411335113860894;0.0;0.0
69;1.0235445816308248;-0.08131349317319167;-0.35552435231967405;0.5784397643882001;0.0;0.0
70;1.382611658662548;0.0792375553606687;-0.2978787825181276;0.6569865987187891;0.0;0.0
71;1.7328433952893192;0.2152479839795866;-0.22258872864042456;0.7289690401258765;0.0;0.0
72;2.082733833325918;0.38387458737666735;-0.15245719173647865;0.7936678638491531;0.0;0.0
73;2.413911145592915;0.5370045378203132;-0.07310466289457469;0.8504366206285648;0.0;0.0
74;2.7136544200672725;0.6800808335637523;-0.010018547334942465;0.8987080958116269;0.0;0.0
75;3.0046492844502386;0.8090955229317036;0.06486110077482166;0.9379999767747389;0.0;0.0
76;3.269082537437572;0.9234124362663595;0.14524335055842544;0.9679196720314865;0.0;0.0
77;3.4979961531836157;1.034656469120753;0.20031172276608566;0.9881682338770004;0.0;0.0
78;3.6747760536044103;1.1529778792360652;0.26179792763365856;0.998543345374605;0.0;0.0
79;3.8413289226198053;1.2776448590973841;0.31171511390693296;0.998941341839772;0.0;0.0
80;3.9302453273585543;1.3681839236628923;0.3812961330466497;0.9893582466233818;0.0;0.0
81;3.9911928828971766;1.4398698645356696;0.4605408595175856;0.9698898108450863;0.0;0.0
82;4.031300802351908;1.5235353893835397;0.5042383572620331;0.9407305566797726;0.0;0.0
83;4.01578416539164;1.5729928418106616;0.5474322347073851;0.9021718337562933;0.0;0.0
84;3.9554969923400436;1.5985350266089478;0.5992437320598075;0.8545989080882804;0.0;0.0
