;x1;x2;x3;u;f1;f2
22;3.8944376492377706;1.611925600212995;0.6395562502639826;0.8084964038195901;0.0;0.0
23;3.771517746803689;1.6111650888363198;0.6812753270984141;0.74570521217672;0.0;0.0
24;3.6028166002961837;1.6084898647730674;0.7234435304591438;0.6754631805511506;0.0;0.0
25;3.3875181654756426;1.586128104133145;0.7283814107094796;0.5984721441039565;0.0;0.0
26;3.165175366628201;1.5554639872823173;0.7367533592001569;0.5155013718214642;0.0;0.0
27;2.908548260298871;1.4817933285492706;0.7450775790791991;0.4273798802338298;0.0;0.0
28;2.595809054469402;1.412443727264544;0.7416751926592565;0.33498815015590466;0.0;0.0
29;2.281074677147216;1.3214238937276876;0.7318035560306312;0.23924932921398198;0.0;0.0
30;1.9125712753541098;1.2192730710690614;0.7171472970527591;0.1411200080598672;0.0;0.0
31;1.5511873849012923;1.086536265117495;0.7030486845130816;0.04158066243329049;0.0;0.0
32;1.179110214783469;0.950199109893863;0.6678919314528542;-0.058374143427580086;0.0;0.0
33;0.7839711354059744;0.8094239774377288;0.6179835826559399;-0.15774569414324865;0.0;0.0
34;0.3862628956313767;0.6565753875250026;0.5806431724134216;-0.25554110202683167;0.0;0.0
35;-0.018396946079652976;0.5355486377041918;0.5314880853985182;-0.35078322768961984;0.0;0.0
36;-0.41766815098133586;0.38146522035295083;0.4719978933761092;-0.44252044329485246;0.0;0.0
37;-0.8020171797187542;0.21276122536128303;0.4094716350899919;-0.5298361409084934;0.0;0.0
38;-1.201393075600838;0.04591133551360149;0.3567836213268179;-0.6118578909427193;0.0;0.0
39;-1.5703232494220694;-0.11547816528074592;0.283478796963406;-0.6877661591839741;0.0;0.0
40;-1.916636214234184;-0.28556843771206397;0.21712179014178537;-0.7568024953079282;0.0;0.0
41;-2.2549884792965034;-0.4350434814927363;0.149039759200861;-0.8182771110644108;0.0;0.0
42;-2.5922816341693418;-0.5741901473346784;0.09077962826267727;-0.8715757724135882;0.0;0.0
43;-2.8906281695199754;-0.7339685418495534;-0.01228303318216932;-0.9161659367494549;0.0;0.0
44;-3.1460445097425005;-0.8853695055786377;-0.0867075479945592;-0.951602073889516;0.0;0.0
45;-3.3761889035821215;-1.009891975711602;-0.16725191602228362;-0.977530117665097;0.0;0.0
46;-3.6090294540308117;-1.1168369247622711;-0.24366010746830966;-0.9936910036334645;0.0;0.0
47;-3.7746984118510714;-1.2210343835362578;-0.30562408994768664;-0.9999232575641008;0.0;0.0
48;-3.897011906198664;-1.3459557670762192;-0.36674345403125136;-0.9961646088358406;0.0;0.0
49;-3.970332151505268;-1.4320091700757356;-0.43433408326003337;-0.9824526126243325;0.0;0.0
50;-4.016646862973322;-1.4994039138910924;-0.49907228862012687;-0.9589242746631385;0.0;0.0
51;-4.014295137452444;-1.5686047699854566;-0.5382326321537332;-0.9258146823277321;0.0;0.0
52;-3.9774710495750263;-1.6094196695383902;-0.5831993083165038;-0.8834546557201531;0.0;0.0
53;-3.8996172191603575;-1.6323846758425096;-0.626508794726568;-0.8322674422239008;0.0;0.0
54;-3.806931282449707;-1.6315170937185397;-0.6749008222181228;-0.7727644875559871;0.0;0.0
55;-3.6526189772808833;-1.5935888842183874;-0.6964399088905653;-0.7055403255703919;0.0;0.0
56;-3.475974339188746;-1.567803473390192;-0.7087121468954279;-0.6312666378723208;0.0;0.0
57;-3.2680993546445682;-1.5236021373912763;-0.7262372243442791;-0.5506855425976376;0.0;0.0
58;-3.0266255064953604;-1.4768624818360314;-0.7401045555647465;-0.4646021794137566;0.0;0.0
59;-2.732357516629249;-1.412004519408547;-0.734759591965753;-0.373876664830236;0.0;0.0
60;-2.417362240265059;-1.3302063530174155;-0.7403522596733882;-0.27941549819892586;0.0;0.0
61;-2.080199982275199;-1.2273724956119243;-0.7165844438124407;-0.18216250427209502;0.0;0.0
62;-1.751099240117715;-1.1470001038442523;-0.6903183232547676;-0.0830894028174964;0.0;0.0
63;-1.3663150452396784;-0.9987386004929864;-0.6678021860301799;0.0168139004843506;0.0;0.0
64;-0.9633758546441746;-0.8695934076198466;-0.621923081351704;0.11654920485049364;0.0;0.0
65;-0.5671668206629076;-0.7391753961441694;-0.5882999696259972;0.21511998808781552;0.0;0.0
66;-0.15772654689977839;-0.5846577496183076;-0.5289650822308459;0.3115413635133787;0.0;0.0
67;0.24770184131810807;-0.4351970098742138;-0.4911928252967055;0.4048499206165983;0.0;0.0
68;0.6542592365449189;-0.2917544684281487;-0.4399362505847693;0.49411335113860894;0.0;0.0
69;1.048560321898766;-0.12133262686104873;-0.3827788111580287;0.5784397643882001;0.0;0.0
70;1.4212818781617251;0.036361736597747385;-0.31329820987118806;0.6569865987187891;0.0;0.0
71;1.7889400616921325;0.19422333530495522;-0.24600590645611864;0.7289690401258765;0.0;0.0
72;2.150996678403377;0.3715056233840702;-0.1595249413500256;0.7936678638491531;0.0;0.0
73;2.4866613565140323;0.5299622585266122;-0.10334766902643641;0.8504366206285648;0.0;0.0
74;2.7866217034534895;0.6951262868633679;-0.030004470427741584;0.8987080958116269;0.0;0.0
75;3.056275320286197;0.8383794290960052;0.04011163390472437;0.9379999767747389;0.0;0.0
76;3.3008997584747632;0.9731095900956637;0.10552941616772658;0.9679196720314865;0.0;0.0
77;3.494622455317283;1.0919256715048318;0.17078067231738647;0.9881682338770004;0.0;0.0
78;3.6631653710410204;1.2036762742757747;0.236635133303202;0.998543345374605;0.0;0.0
79;3.808601985065957;1.3005215979672051;0.3087560753255166;0.998941341839772;0.0;0.0
80;3.916228373136598;1.395487658250174;0.37661244446720993;0.9893582466233818;0.0;0.0
81;3.980627979037507;1.4715136215598126;0.4484518838374834;0.9698898108450863;0.0;0.0
82;4.0249736122217;1.5385429575546092;0.5161421037869455;0.9407305566797726;0.0;0.0
83;4.009641323064939;1.570198678873138;0.5790392887367835;0.9021718337562933;0.0;0.0
84;3.9668891367011385;1.592744963501697;0.6094734519756588;0.8545989080882804;0.0;0.0
85;3.8769240457441803;1.5862729177323758;0.66226594308513;0.7984871126234903;0.0;0.0
86;3.759062191541259;1.5875401433234113;0.6725544970305548;0.7343970978741133;0.0;0.0
87;3.569513600573256;1.5707646364584535;0.6795991785874759;0.662969230082182;0.0;0.0
88;3.3607403997590723;1.5538617227457212;0.6926077625677599;0.5849171928917617;0.0;0.0
89;3.1205728222978775;1.507895886182497;0.7116164690990087;0.5010208564578846;0.0;0.0
90;2.829769368502522;1.4691519527242312;0.7141496733338869;0.4121184852417566;0.0;0.0
91;2.5153235884102725;1.3754797202545972;0.72031392392487;0.3190983623493521;0.0;0.0
92;2.1978798441778924;1.286964437632719;0.7341043946710278;0.22288991410024592;0.0;0.0
93;1.8497167957894025;1.175647715820636;0.7190265831797958;0.1244544235070617;0.0;0.0
94;1.4871347843520861;1.0697078573209913;0.6810572374023194;0.024775425453357765;0.0;0.0
95;1.1150665007925322;0.9305840330384596;0.6604428552571425;-0.0751511204618093;0.0;0.0
96;0.7056017841138997;0.8033320676535289;0.6101429133027471;-0.1743267812229814;0.0;0.0
97;0.33420022321134935;0.6474539601406503;0.5773883566080316;-0.2717606264109442;0.0;0.0
98;-0.06348038565555852;0.4691366730781219;0.5411066047754314;-0.3664791292519284;0.0;0.0
99;-0.484013328763443;0.32625011729900794;0.47787148367920496;-0.45753589377532133;0.0;0.0
100;-0.8827104599242015;0.15801846834683364;0.40808501126608776;-0.5440211108893698;0.0;1.0
101;-1.2742575848444382;0.9945570114256578;0.3550507708218267;-0.6250706488928834;0.0;1.0
102;-1.7563539063649576;1.6323822897684221;0.38565063101277747;-0.6998746875935437;0.0;1.0
103;-2.289819814499347;2.084641639431836;0.4794937688449124;-0.7676858097635825;0.0;1.0
104;-2.806789862918472;2.404804376155368;0.5948149010544952;-0.8278264690856537;0.0;1.0
105;-3.30837661676728;2.5794419828022743;0.7282466293176948;-0.87969575997167;0.0;1.0
106;-3.7857178867259376;2.663136347050309;0.8447140410226774;-0.9227754216128073;0.0;1.0
107;-4.217728577335542;2.6731254196927514;0.9418189541025749;-0.9566350162701884;0.0;1.0
108;-4.60675649487793;2.626484112541075;1.0178569961070871;-0.9809362300664916;0.0;1.0
109;-4.943005476995905;2.531898883435782;1.0657366517592732;-0.9954362533063774;0.0;1.0
110;-5.207098972658419;2.424362987629899;1.1081720882399535;-0.9999902065507035;0.0;1.0
111;-5.396063684391104;2.3101350594579015;1.1244858932233537;-0.9945525882039891;0.0;1.0
112;-5.544062218854449;2.1981905468012504;1.1268441299274443;-0.979177729151317;0.0;1.0
113;-5.6313440035175715;2.085168489871916;1.1181451579333745;-0.954019249902089;0.0;1.0
114;-5.67567080741287;1.9941664570065116;1.0942645345185027;-0.9193285256646757;0.0;1.0
115;-5.667312510413214;1.9339706166493242;1.0678931081549732;-0.8754521746884285;0.0;1.0
116;-5.601314684372438;1.8834485940525258;1.0666025297948287;-0.8228285949687079;0.0;1.0
117;-5.495237653685448;1.8476507001941063;1.0504036016329599;-0.7619835839190321;0.0;1.0
118;-5.33340565846326;1.8242331780289756;1.0237950283304054;-0.6935250847771224;0.0;1.0
119;-5.14459936917395;1.8227678148204896;0.9859226674265062;-0.6181371122370333;0.0;1.0
